Year,Engine HP,Engine Cylinders,Number of Doors,Vehicle Size,highway MPG,city mpg,Popularity,MSRP,Trans_Reg
2016,200,4,4,1,26,19,1385,20100,0
2016,200,4,4,1,25,19,1385,32440,1
2016,305,6,4,1,26,18,1385,31670,1
2016,305,6,4,1,26,18,1385,26510,1
2016,200,4,4,1,27,20,1385,30435,1
2016,200,4,4,1,25,19,1385,27545,1
2016,200,4,4,1,27,20,1385,24990,1
2016,305,6,4,1,24,17,1385,35300,1
2016,200,4,4,1,27,20,1385,27920,1
2016,200,4,4,1,26,19,1385,22435,0
2016,200,4,4,1,27,20,1385,25980,1
2016,305,6,4,1,26,18,1385,29440,1
1992,92,4,2,1,33,27,1851,2000,0
1992,92,4,2,1,32,25,1851,2000,0
1993,92,4,2,1,36,28,1851,2000,0
1993,113,4,4,1,31,23,1851,2000,0
1993,92,4,2,1,36,28,1851,2000,0
1993,92,4,4,1,36,28,1851,2000,0
1994,113,4,4,1,30,23,1851,2000,0
1994,92,4,2,1,35,28,1851,2000,0
1994,113,4,4,1,30,23,1851,2000,0
1994,92,4,2,1,35,28,1851,2000,0
1992,113,4,4,1,26,21,535,2000,0
1992,92,4,2,1,32,25,535,2000,0
1992,92,4,2,1,33,27,535,2000,0
1992,113,4,4,1,26,21,535,2000,0
1992,113,4,4,1,24,19,535,2000,0
1993,92,4,2,1,36,28,535,2000,0
1993,92,4,2,1,36,28,535,2000,0
1993,113,4,4,1,24,19,535,2000,0
1993,113,4,4,1,31,23,535,2000,0
1993,92,4,4,1,36,28,535,2000,0
1993,136,4,4,1,26,19,535,2000,0
1993,113,4,4,1,26,21,535,2000,0
1994,113,4,4,1,27,21,535,2000,0
1994,136,4,4,1,25,19,535,2000,0
1994,136,4,4,1,22,18,535,2000,0
1994,92,4,2,1,35,28,535,2000,0
1994,92,4,2,1,35,28,535,2000,0
1994,113,4,4,1,30,23,535,2000,0
1994,113,4,4,1,30,23,535,2000,0
2002,234,6,4,3,24,16,1013,25520,1
2002,200,6,4,3,26,18,1013,22790,1
2002,250,6,4,3,24,16,1013,28415,1
2003,200,6,4,3,27,19,1013,23180,1
2003,234,6,4,3,25,17,1013,25910,1
2003,250,6,4,3,25,17,1013,28805,1
2004,200,6,4,3,27,19,1013,23480,1
2004,234,6,4,3,25,17,1013,26210,1
2004,250,6,4,3,25,17,1013,29105,1
2011,600,12,4,3,17,10,520,206600,1
2012,600,12,4,3,17,10,520,209600,1
2013,600,12,4,3,17,10,520,209600,1
2011,552,12,4,3,18,11,520,181200,1
2012,552,12,4,3,19,11,520,184200,1
2013,552,12,4,3,19,11,520,184200,1
2014,626,12,2,2,20,12,520,238700,1
2010,600,12,2,2,17,10,520,207700,1
2014,616,12,2,2,20,13,520,217000,1
2015,572,8,2,2,23,13,520,337000,1
2014,500,8,2,2,24,15,520,177500,1
2014,521,8,2,2,24,15,520,196500,1
2014,567,12,2,2,21,12,520,198600,1
2015,626,12,2,2,20,12,520,250100,1
2015,626,12,2,2,21,12,520,227600,1
2015,567,12,2,2,21,12,520,203500,1
2015,521,8,2,2,24,14,520,219400,1
2015,500,8,2,2,24,14,520,206300,1
2015,500,8,2,2,25,15,520,187900,1
2015,567,12,2,2,20,12,520,223600,1
2015,521,8,2,2,25,15,520,199700,1
2016,521,8,2,2,24,14,520,231800,1
2016,500,8,2,2,25,15,520,198500,1
2016,500,8,2,2,24,14,520,218400,1
2016,626,12,2,2,21,12,520,239400,1
2016,582,12,2,2,20,12,520,236100,1
2016,582,12,2,2,21,12,520,214600,1
2016,521,8,2,2,25,15,520,210700,1
2016,626,12,2,2,20,12,520,263400,1
2010,600,12,2,2,17,10,520,231400,1
2011,600,12,2,2,17,10,520,236100,1
2012,567,12,2,2,19,11,520,212800,1
2013,567,12,2,2,19,11,520,212800,1
2013,500,8,2,2,24,14,520,191400,1
2014,500,8,2,2,24,14,520,195200,1
2014,567,12,2,2,20,12,520,218500,1
2014,521,8,2,2,24,14,520,216200,1
2011,621,12,2,2,19,12,520,280400,1
2012,621,12,2,2,19,12,520,280400,1
2010,621,12,2,2,19,12,520,267000,1
2011,621,12,2,2,19,12,520,267000,1
2012,621,12,2,2,19,12,520,267000,1
2001,420,8,2,3,15,10,520,299900,1
2001,400,8,2,3,15,10,520,279900,1
2001,420,8,2,3,15,10,520,309900,1
2001,420,8,2,3,15,10,520,319900,1
2003,420,8,2,3,15,10,520,328990,1
2003,420,8,2,3,15,10,520,318990,1
2001,275,8,4,3,23,15,61,39660,1
2002,275,8,4,3,23,15,61,39895,1
2002,275,8,4,3,23,15,61,38185,1
2002,275,8,4,3,23,15,61,38790,1
2002,275,8,4,3,23,15,61,39775,1
2017,305,6,4,3,26,17,61,44560,1
2017,305,6,4,3,24,16,61,46560,1
2017,305,6,4,3,24,16,61,49515,1
2017,249,6,4,3,25,17,61,55915,1
2017,249,6,4,3,27,18,61,62915,1
2017,249,6,4,3,27,18,61,53915,1
2017,249,6,4,3,25,17,61,64915,1
2017,305,6,4,3,26,17,61,47515,1
1998,195,6,4,2,26,17,5657,2655,0
1999,200,6,4,2,26,17,5657,2702,0
2000,200,6,4,2,27,18,5657,2937,0
1998,125,4,4,2,32,21,5657,2000,0
1998,125,4,4,2,32,21,5657,2000,0
1998,125,4,4,2,32,21,5657,2000,0
1998,125,4,4,2,32,21,5657,2000,0
1999,125,4,4,2,31,21,5657,2000,0
1999,125,4,4,2,31,21,5657,2000,0
2000,170,6,4,2,27,18,5657,2000,0
2000,125,4,4,2,31,21,5657,2079,0
2001,325,8,2,3,15,10,86,359990,1
2017,137,4,4,1,35,27,2031,18750,0
2017,137,4,4,1,36,28,2031,19490,1
2015,140,4,4,1,42,30,2031,18965,1
2015,132,4,4,1,38,29,2031,18965,1
2015,140,4,4,1,40,30,2031,19665,1
2015,132,4,4,1,37,29,2031,19895,1
2015,132,4,4,1,36,27,2031,17550,1
2015,132,4,4,1,37,28,2031,16950,0
2015,132,4,4,1,37,28,2031,21495,0
2015,132,4,4,1,38,29,2031,22025,1
2015,132,4,4,1,37,29,2031,22955,1
2015,132,4,4,1,37,29,2031,19195,1
2015,140,4,4,1,40,30,2031,22725,1
2015,132,4,4,1,38,29,2031,18565,1
2016,140,4,4,1,42,30,2031,19135,1
2016,132,4,4,1,38,29,2031,19135,1
2016,132,4,4,1,37,29,2031,20065,1
2016,132,4,4,1,37,28,2031,17300,0
2016,132,4,4,1,37,29,2031,23125,1
2016,132,4,4,1,37,28,2031,21665,0
2016,132,4,4,1,38,29,2031,22195,1
2016,140,4,4,1,40,30,2031,19835,1
2016,132,4,4,1,37,29,2031,20635,1
2016,140,4,4,1,40,30,2031,22895,1
2016,132,4,4,1,36,27,2031,17900,1
2016,132,4,4,1,38,29,2031,18735,1
2016,132,4,4,1,37,29,2031,19365,1
2017,132,4,4,1,35,28,2031,22680,1
2017,140,4,4,1,40,30,2031,21300,1
2017,132,4,4,1,36,28,2031,18500,1
2017,132,4,4,1,35,27,2031,21665,0
2017,140,4,4,1,40,30,2031,19335,1
2017,132,4,4,1,35,28,2031,21900,1
2017,132,4,4,1,36,28,2031,21825,1
2017,132,4,4,1,36,28,2031,18935,1
2017,132,4,4,1,35,28,2031,20445,1
1992,158,4,2,1,26,18,873,2000,0
1992,178,6,2,1,23,16,873,2000,0
1993,178,6,2,1,23,16,873,2000,0
1994,178,6,2,1,22,16,873,2000,0
1994,120,4,4,1,28,22,1385,2000,1
1996,120,4,4,1,29,21,1385,2000,1
2014,455,8,2,1,29,17,1385,53000,0
2014,455,8,2,1,29,17,1385,57000,0
2014,455,8,2,1,29,17,1385,62000,0
2014,455,8,2,1,29,17,1385,58000,0
2015,460,8,2,1,29,17,1385,68160,0
2015,460,8,2,1,29,17,1385,64160,0
2015,650,8,2,1,22,15,1385,83000,0
2015,455,8,2,1,29,17,1385,63160,0
2015,460,8,2,1,29,17,1385,64000,0
2015,455,8,2,1,29,17,1385,55000,0
2015,650,8,2,1,22,15,1385,87650,0
2015,460,8,2,1,29,17,1385,73450,0
2015,455,8,2,1,29,17,1385,64450,0
2015,460,8,2,1,29,17,1385,69450,0
2015,460,8,2,1,29,17,1385,60000,0
2015,455,8,2,1,29,17,1385,59000,0
2015,650,8,2,1,22,15,1385,82270,0
2015,650,8,2,1,22,15,1385,86270,0
2015,650,8,2,1,22,15,1385,91650,0
2015,650,8,2,1,22,15,1385,79000,0
2015,455,8,2,1,29,17,1385,68450,0
2015,455,8,2,1,29,17,1385,59160,0
2016,650,8,2,1,22,15,1385,88345,0
2016,650,8,2,1,22,15,1385,79400,0
2016,460,8,2,1,29,17,1385,70145,0
2016,455,8,2,1,29,17,1385,65145,0
2016,650,8,2,1,22,15,1385,83400,0
2016,650,8,2,1,22,15,1385,82965,0
2016,460,8,2,1,29,17,1385,68855,0
2016,455,8,2,1,29,17,1385,59855,0
2016,460,8,2,1,29,17,1385,64400,0
2016,460,8,2,1,29,17,1385,74145,0
2016,455,8,2,1,29,17,1385,63855,0
2016,650,8,2,1,22,15,1385,86965,0
2016,455,8,2,1,29,17,1385,59400,0
2016,650,8,2,1,22,15,1385,92345,0
2016,460,8,2,1,29,17,1385,60400,0
2016,460,8,2,1,29,17,1385,64855,0
2016,455,8,2,1,29,17,1385,69145,0
2016,455,8,2,1,29,17,1385,55400,0
2017,650,8,2,1,22,15,1385,87015,0
2017,455,8,2,1,25,16,1385,59905,0
2017,460,8,2,1,25,16,1385,74195,0
2017,455,8,2,1,25,16,1385,65195,0
2017,650,8,2,1,22,15,1385,88395,0
2017,455,8,2,1,25,16,1385,59450,0
2017,455,8,2,1,25,16,1385,55450,0
2017,460,8,2,1,25,16,1385,70195,0
2017,460,8,2,1,25,16,1385,68905,0
2017,460,8,2,1,25,16,1385,65450,0
2017,650,8,2,1,22,15,1385,79450,0
2017,460,8,2,1,25,16,1385,69905,0
2017,455,8,2,1,25,16,1385,69195,0
2017,455,8,2,1,25,16,1385,63905,0
2017,460,8,2,1,25,16,1385,69450,0
2017,460,8,2,1,25,16,1385,60450,0
2017,460,8,2,1,25,16,1385,79195,0
2017,650,8,2,1,22,15,1385,92395,0
2017,650,8,2,1,22,15,1385,83450,0
2017,650,8,2,1,22,15,1385,83015,0
2017,460,8,2,1,25,16,1385,73905,0
2017,460,8,2,1,25,16,1385,64450,0
2017,460,8,2,1,25,16,1385,64905,0
2017,460,8,2,1,25,16,1385,75195,0
1990,164,5,2,1,22,16,3105,2000,0
1991,164,5,2,1,22,15,3105,2000,0
2004,390,8,2,1,15,10,238,81013,0
2004,390,8,2,1,16,10,238,85174,1
2005,385,8,2,1,16,11,238,86877,1
2005,385,8,2,1,15,10,238,82633,0
2006,390,8,2,1,18,11,238,87577,1
2006,390,8,2,1,17,12,238,79900,0
1991,188,4,2,2,20,17,870,2000,1
2014,185,4,4,1,30,22,2202,26470,1
2014,185,4,4,1,31,23,2202,23120,1
2014,185,4,4,1,30,22,2202,30620,1
2014,185,4,4,1,31,23,2202,29370,1
2014,185,4,4,1,30,22,2202,24370,1
2014,185,4,4,1,30,22,2202,29120,1
2014,185,4,4,1,30,22,2202,29820,1
2014,185,4,4,1,31,23,2202,28570,1
2014,185,4,4,1,31,23,2202,25220,1
2014,185,4,4,1,31,23,2202,27870,1
2015,185,4,4,1,33,26,2202,32895,1
2015,185,4,4,1,34,27,2202,23445,1
2015,185,4,4,1,33,26,2202,30895,1
2015,185,4,4,1,34,27,2202,25545,1
2015,185,4,4,1,33,26,2202,29395,1
2015,185,4,4,1,33,26,2202,24695,1
2015,185,4,4,1,33,26,2202,26795,1
2015,185,4,4,1,34,27,2202,28145,1
2015,185,4,4,1,34,27,2202,31645,1
2015,185,4,4,1,34,27,2202,29645,1
2016,185,4,4,1,31,25,2202,27295,1
2016,185,4,4,1,31,25,2202,31245,1
2016,185,4,4,1,33,26,2202,32095,1
2016,185,4,4,1,31,25,2202,25845,1
2016,185,4,4,1,33,26,2202,28445,1
2016,185,4,4,1,33,26,2202,29945,1
2016,185,4,4,1,31,25,2202,25045,1
2016,185,4,4,1,33,26,2202,24545,1
2016,185,4,4,1,33,26,2202,25995,1
2016,185,4,4,1,31,25,2202,33395,1
2016,185,4,4,1,33,26,2202,23745,1
2016,185,4,4,1,31,25,2202,29745,1
2014,130,4,2,1,39,36,2202,20645,1
2014,130,4,2,1,38,31,2202,19995,0
2014,130,4,2,1,38,31,2202,23340,0
2014,130,4,2,1,38,31,2202,21840,0
2014,130,4,2,1,39,36,2202,22490,1
2014,130,4,2,1,39,36,2202,23990,1
2015,130,4,2,1,38,31,2202,21990,0
2015,130,4,2,1,39,36,2202,24140,1
2015,130,4,2,1,38,31,2202,23490,0
2015,130,4,2,1,38,31,2202,20145,0
2015,130,4,2,1,39,36,2202,20795,1
2015,130,4,2,1,39,36,2202,22640,1
2016,130,4,2,1,38,31,2202,22140,0
2016,130,4,2,1,38,31,2202,24440,0
2016,130,4,2,1,39,36,2202,22790,1
2016,130,4,2,1,38,31,2202,20295,0
2016,130,4,2,1,39,36,2202,25090,1
2016,130,4,2,1,39,36,2202,20945,1
1990,190,6,4,2,22,17,2031,2000,1
1991,190,6,4,2,22,17,2031,2000,1
1992,190,6,4,2,22,17,2031,2000,1
2006,215,6,2,1,23,15,1013,29145,0
2006,215,6,2,1,23,15,1013,38545,0
2006,330,6,2,1,22,15,1013,49470,1
2006,215,6,2,1,23,15,1013,34195,0
2006,330,6,2,1,22,15,1013,45170,1
2006,215,6,2,1,23,15,1013,34185,0
2007,215,6,2,1,23,15,1013,38955,0
2007,215,6,2,1,23,15,1013,34595,0
2007,215,6,2,1,23,15,1013,29510,0
2007,215,6,2,1,23,15,1013,34560,0
2008,215,6,2,1,23,15,1013,39130,0
2008,215,6,2,1,23,15,1013,34735,0
2013,278,6,4,2,30,20,2202,33540,1
2013,278,6,4,2,28,19,2202,37090,1
2013,278,6,4,2,30,20,2202,30890,1
2013,192,4,4,2,31,22,2202,33015,1
2013,278,6,4,2,30,20,2202,35640,1
2013,192,4,4,2,31,22,2202,27230,1
2013,278,6,4,2,28,19,2202,34990,1
2013,192,4,4,2,31,22,2202,30915,1
2014,278,6,4,2,30,20,2202,33690,1
2014,192,4,4,2,31,22,2202,33165,1
2014,192,4,4,2,31,22,2202,31065,1
2014,192,4,4,2,31,22,2202,27380,1
2014,278,6,4,2,30,20,2202,35790,1
2014,278,6,4,2,28,19,2202,35140,1
2014,278,6,4,2,28,19,2202,37240,1
2014,278,6,4,2,30,20,2202,31040,1
2015,192,4,4,2,31,22,2202,33315,1
2015,278,6,4,2,28,19,2202,37390,1
2015,278,6,4,2,30,20,2202,35940,1
2015,278,6,4,2,30,20,2202,31190,1
2015,192,4,4,2,31,22,2202,31215,1
2015,278,6,4,2,28,19,2202,35290,1
2015,192,4,4,2,31,22,2202,27530,1
2015,278,6,4,2,30,20,2202,33840,1
2016,160,4,4,1,34,30,640,26395,1
2016,148,4,4,1,31,23,640,22395,0
2016,148,4,4,1,34,26,640,25095,1
2016,148,4,4,1,34,26,640,23395,1
2016,148,4,4,1,31,23,640,21595,0
2016,160,4,4,1,34,30,640,29995,1
2017,148,4,4,1,30,23,640,22495,0
2017,148,4,4,1,33,26,640,23495,1
2017,148,4,4,1,33,26,640,25195,1
2017,148,4,4,1,30,23,640,21695,0
2009,224,8,4,3,24,16,5657,29205,1
2010,224,8,4,3,24,16,5657,29905,1
2011,239,8,4,3,24,16,5657,29905,1
2016,138,4,4,2,42,28,1385,20195,0
2016,138,4,4,2,36,25,1385,17845,0
2016,138,4,4,2,38,26,1385,24370,1
2016,138,4,4,2,38,26,1385,23370,1
2016,138,4,4,2,38,26,1385,19165,0
2016,138,4,4,2,39,26,1385,21470,1
2016,138,4,4,2,36,25,1385,16120,0
2016,138,4,4,2,38,26,1385,20195,1
2016,138,4,4,2,35,22,1385,18970,1
2015,138,4,4,2,36,25,1385,16170,0
2015,138,4,4,2,38,26,1385,23270,1
2015,138,4,4,2,42,28,1385,20095,0
2015,138,4,4,2,36,25,1385,17745,0
2015,138,4,4,2,38,26,1385,20095,1
2015,138,4,4,2,38,26,1385,24270,1
2015,138,4,4,2,35,22,1385,18870,1
2015,138,4,4,2,38,26,1385,19065,0
2015,138,4,4,2,39,26,1385,21370,1
2015,148,4,4,2,46,27,1385,25660,1
2016,153,4,4,2,42,30,1385,19120,1
2016,153,4,4,2,41,29,1385,18120,0
2016,153,4,4,2,41,29,1385,16620,0
2016,153,4,4,2,42,30,1385,21120,1
2016,153,4,4,2,41,29,1385,19820,0
2016,153,4,4,2,42,30,1385,23120,1
2017,153,4,4,1,38,29,1385,21920,1
2017,153,4,4,1,37,28,1385,21240,0
2017,153,4,4,2,40,30,1385,21450,1
2017,153,4,4,2,39,28,1385,16975,0
2017,153,4,4,2,39,28,1385,18525,0
2017,153,4,4,2,39,29,1385,23475,1
2017,153,4,4,2,39,28,1385,20150,0
2017,153,4,4,2,40,30,1385,19525,1
2017,153,4,4,1,37,28,1385,23945,1
2015,134,4,4,1,40,43,454,32200,1
2016,134,4,4,1,40,43,454,31250,1
2017,134,4,4,1,40,43,454,31250,1
2016,265,4,4,3,31,22,1624,58395,1
2016,404,6,4,3,26,18,1624,67570,1
2016,335,6,4,3,27,18,1624,60395,1
2016,335,6,4,3,27,18,1624,55495,1
2016,335,6,4,3,27,18,1624,63570,1
2016,265,4,4,3,31,22,1624,53495,1
2016,404,6,4,3,26,18,1624,87465,1
2016,335,6,4,3,27,18,1624,83465,1
2016,404,6,4,3,26,18,1624,64395,1
2017,404,6,4,3,26,18,1624,64395,1
2017,335,6,4,3,27,18,1624,63595,1
2017,404,6,4,3,26,18,1624,87495,1
2017,265,4,4,3,30,22,1624,53495,1
2017,335,6,4,3,27,18,1624,60395,1
2017,265,4,4,3,30,22,1624,58395,1
2017,404,6,4,3,26,18,1624,67595,1
2017,335,6,4,3,27,18,1624,83495,1
2017,335,6,4,3,27,18,1624,55495,1
2012,318,6,2,2,27,18,1624,40615,1
2012,318,6,2,2,27,18,1624,48150,1
2012,318,6,2,2,27,18,1624,38715,1
2012,318,6,2,2,27,18,1624,43950,1
2012,318,6,2,2,27,18,1624,45850,1
2012,318,6,2,2,27,18,1624,50050,1
2013,318,6,2,2,27,18,1624,40805,1
2013,318,6,2,2,27,18,1624,43950,1
2013,318,6,2,2,27,18,1624,50050,1
2013,318,6,2,2,27,18,1624,45850,1
2013,318,6,2,2,27,18,1624,38905,1
2013,318,6,2,2,27,18,1624,48150,1
2014,318,6,2,2,27,18,1624,39495,1
2014,318,6,2,2,27,18,1624,49995,1
2014,318,6,2,2,27,18,1624,47995,1
2014,318,6,2,2,27,18,1624,45795,1
2014,318,6,2,2,27,18,1624,41495,1
2014,318,6,2,2,27,18,1624,43795,1
2013,556,8,2,2,19,14,1624,63215,0
2014,556,8,2,2,19,14,1624,63600,0
2015,556,8,2,2,19,14,1624,69900,0
2012,556,8,4,2,19,14,1624,63215,0
2013,556,8,4,2,19,14,1624,63215,0
2014,556,8,4,2,19,14,1624,63600,0
2014,556,8,4,2,19,14,1624,63600,0
2016,640,8,4,3,21,14,1624,83995,1
2017,640,8,4,3,21,14,1624,85995,1
2012,270,6,4,2,27,18,1624,39015,1
2012,318,6,4,2,26,18,1624,44190,1
2012,270,6,4,2,26,18,1624,40915,1
2012,270,6,4,2,26,18,1624,44050,1
2012,318,6,4,2,26,18,1624,51650,1
2012,270,6,4,2,27,18,1624,42150,1
2012,318,6,4,2,26,18,1624,49750,1
2012,318,6,4,2,26,18,1624,46090,1
2013,318,6,4,2,26,18,1624,44190,1
2013,270,6,4,2,26,18,1624,42150,1
2013,270,6,4,2,26,18,1624,41105,1
2013,318,6,4,2,26,18,1624,49750,1
2013,318,6,4,2,26,18,1624,46090,1
2013,270,6,4,2,26,18,1624,39205,1
2013,318,6,4,2,26,18,1624,51650,1
2013,270,6,4,2,26,18,1624,44050,1
2014,318,6,4,2,26,18,1624,49795,1
2014,270,6,4,2,26,18,1624,44095,1
2014,270,6,4,2,26,18,1624,42195,1
2014,318,6,4,2,26,18,1624,46095,1
2014,318,6,4,2,26,18,1624,44195,1
2014,318,6,4,2,26,18,1624,51695,1
2015,321,6,4,3,26,18,1624,54970,1
2015,272,4,4,3,30,20,1624,51270,1
2015,272,4,4,3,28,19,1624,53270,1
2015,272,4,4,3,28,19,1624,62070,1
2015,321,6,4,3,26,18,1624,63770,1
2015,321,6,4,3,29,18,1624,61770,1
2015,420,6,4,3,24,16,1624,69340,1
2015,272,4,4,3,28,19,1624,47345,1
2015,321,6,4,3,26,18,1624,59370,1
2015,272,4,4,3,30,20,1624,45345,1
2015,272,4,4,3,30,20,1624,55670,1
2015,272,4,4,3,28,19,1624,57670,1
2015,272,4,4,3,30,20,1624,60070,1
2015,321,6,4,3,29,18,1624,52970,1
2015,321,6,4,3,29,18,1624,57370,1
2015,420,6,4,3,24,16,1624,59340,1
2016,335,6,4,3,30,20,1624,58285,1
2016,268,4,4,3,31,21,1624,45560,1
2016,268,4,4,3,31,21,1624,60685,1
2016,420,6,4,3,24,16,1624,59955,1
2016,268,4,4,3,31,21,1624,51285,1
2016,420,6,4,3,24,16,1624,69955,1
2016,268,4,4,3,29,21,1624,53285,1
2016,335,6,4,3,28,19,1624,60285,1
2016,335,6,4,3,30,20,1624,53285,1
2016,335,6,4,3,30,20,1624,62685,1
2016,268,4,4,3,29,21,1624,58285,1
2016,335,6,4,3,28,19,1624,64685,1
2016,268,4,4,3,29,21,1624,62685,1
2016,268,4,4,3,31,21,1624,56285,1
2016,335,6,4,3,28,19,1624,55285,1
2016,268,4,4,3,29,21,1624,47560,1
2017,335,6,4,3,27,19,1624,61195,1
2017,268,4,4,3,30,22,1624,51695,1
2017,420,6,4,3,24,16,1624,70795,1
2017,268,4,4,3,29,21,1624,47995,1
2017,335,6,4,3,27,19,1624,55695,1
2017,335,6,4,3,30,20,1624,59195,1
2017,335,6,4,3,30,20,1624,53695,1
2017,268,4,4,3,29,21,1624,53695,1
2017,420,6,4,3,24,16,1624,60695,1
2017,268,4,4,3,30,22,1624,45995,1
2012,122,4,4,1,30,25,2009,14980,0
2012,122,4,4,1,31,27,2009,18680,1
2012,122,4,4,1,30,25,2009,16580,0
2012,122,4,4,1,31,27,2009,17580,1
2013,122,4,4,1,30,25,2009,16760,0
2013,122,4,4,1,31,27,2009,18860,1
2013,122,4,4,1,31,27,2009,17760,1
2014,122,4,4,1,31,27,2009,19000,1
2014,122,4,4,1,30,25,2009,16900,0
2014,122,4,4,1,31,27,2009,17900,1
1990,140,8,4,3,22,15,26,2000,1
1991,170,8,4,3,23,15,26,2000,1
1992,170,8,4,3,23,15,26,2000,1
1990,110,4,4,1,30,19,26,2000,0
1990,160,4,4,1,28,20,26,2000,1
1990,180,4,4,1,29,19,26,2000,0
1990,110,4,2,1,30,19,26,2000,0
1990,180,4,2,1,29,19,26,2000,0
1990,160,4,2,1,28,20,26,2000,1
1990,110,4,2,1,30,19,26,2000,0
1990,110,4,4,1,30,19,26,2000,0
1991,110,4,4,1,31,19,26,2000,0
1991,110,4,2,1,31,19,26,2000,0
1991,160,4,4,1,30,21,26,2000,1
1991,160,4,2,1,30,21,26,2000,1
1991,110,4,2,1,31,19,26,2000,0
1991,180,4,2,1,30,21,26,2000,0
1991,180,4,4,1,30,21,26,2000,0
1991,110,4,4,1,31,19,26,2000,0
1992,160,6,4,2,24,17,26,2000,1
1992,160,6,4,2,27,17,26,2000,1
1992,110,4,4,2,28,19,26,2000,1
1992,110,4,4,2,28,19,26,2000,1
1993,160,4,4,2,28,21,26,2000,1
1993,160,6,4,2,26,18,26,2000,1
1993,160,4,4,2,26,18,26,2000,1
1993,160,6,4,2,24,17,26,2000,1
1994,120,4,4,2,28,22,26,2000,1
1994,120,6,4,2,26,17,26,2000,1
1994,160,6,4,2,26,17,26,2000,1
1994,160,6,4,2,26,17,26,2000,1
1995,160,6,2,2,26,17,26,2000,1
1995,160,6,2,2,26,17,26,2000,1
1995,160,6,4,2,26,17,26,2000,1
1996,160,6,4,2,26,18,26,2000,1
1996,160,6,2,2,26,18,26,2000,1
1997,160,6,4,2,26,18,26,2000,1
1997,160,6,2,2,26,18,26,2000,1
1997,155,6,4,2,26,18,26,2000,1
1997,155,6,4,2,26,18,26,2000,1
1998,155,6,4,2,27,17,26,2000,1
1998,155,6,4,2,27,17,26,2079,1
1999,150,6,4,2,26,17,26,2045,1
1999,150,6,4,2,26,17,26,2148,1
2016,146,4,4,1,35,29,586,19960,1
2016,146,4,4,1,35,29,586,21960,1
2016,146,4,4,1,32,27,586,26240,1
2016,146,4,4,1,32,27,586,23210,1
2016,146,4,4,1,32,27,586,21210,1
2016,146,4,4,1,35,29,586,24990,1
2017,146,4,4,1,34,29,586,24990,1
2017,146,4,4,1,34,29,586,19960,1
2017,146,4,4,1,34,29,586,21960,1
2017,146,4,4,1,32,27,586,23210,1
2017,146,4,4,1,32,27,586,26240,1
2017,146,4,4,1,32,27,586,21210,1
2014,155,4,4,2,32,26,586,22795,1
2014,155,4,4,2,31,25,586,24045,1
2014,184,4,4,2,32,25,586,24815,1
2014,184,4,4,2,30,24,586,26065,1
2014,184,4,4,2,30,24,586,29070,1
2014,155,4,4,2,35,26,586,21395,0
2014,184,4,4,2,32,25,586,27820,1
2015,184,4,4,2,32,25,586,27970,1
2015,184,4,4,2,30,24,586,29220,1
2015,184,4,4,2,30,24,586,26215,1
2015,155,4,4,2,35,26,586,21545,0
2015,184,4,4,2,32,25,586,24965,1
2015,155,4,4,2,32,26,586,22945,1
2015,155,4,4,2,31,25,586,24195,1
2015,184,4,4,2,30,24,586,24395,1
2016,155,4,4,2,35,26,586,21795,0
2016,184,4,4,2,30,24,586,26465,1
2016,184,4,4,2,30,24,586,24445,1
2016,155,4,4,2,35,26,586,21795,0
2016,184,4,4,2,33,26,586,23195,1
2016,184,4,4,2,30,24,586,24895,1
2016,184,4,4,2,30,24,586,29870,1
2016,184,4,4,2,33,26,586,28570,1
2016,184,4,4,2,30,24,586,29470,1
2016,184,4,4,2,33,26,586,25215,1
2016,184,4,4,2,33,26,586,25215,1
2016,184,4,4,2,33,26,586,23595,1
2016,184,4,4,2,33,26,586,28220,1
2016,184,4,4,2,30,24,586,26515,1
2010,244,4,4,2,25,18,586,25950,1
2010,244,4,4,2,23,17,586,27650,1
2010,244,4,4,2,25,18,586,31335,1
2010,244,4,4,2,23,17,586,33035,1
2010,161,4,4,2,28,20,586,21700,1
2010,161,4,4,2,28,20,586,22490,1
2011,244,4,4,2,21,17,586,33340,1
2011,244,4,4,2,24,18,586,31640,1
2011,161,4,4,2,28,20,586,21990,1
2011,244,4,4,2,21,17,586,27955,1
2011,161,4,4,2,28,20,586,22795,1
2011,161,4,4,2,28,20,586,26390,1
2011,244,4,4,2,24,18,586,26255,1
2012,244,4,4,2,24,18,586,26455,1
2012,244,4,4,2,24,18,586,31840,1
2012,161,4,4,2,27,20,586,26590,1
2012,161,4,4,2,27,20,586,22995,1
2012,244,4,4,2,21,17,586,28155,1
2012,244,4,4,2,21,17,586,33540,1
2012,161,4,4,2,27,20,586,22190,1
2014,273,6,4,3,22,16,586,31575,1
2014,273,6,4,3,24,17,586,29985,1
2014,273,6,4,3,24,17,586,32480,1
2014,273,6,4,3,22,16,586,36625,1
2014,273,6,4,3,24,17,586,35035,1
2014,273,6,4,3,22,16,586,34070,1
2015,273,6,4,3,24,17,586,35035,1
2015,273,6,4,3,22,16,586,36625,1
2015,273,6,4,3,22,16,586,31575,1
2015,273,6,4,3,22,16,586,34070,1
2015,273,6,4,3,24,17,586,32480,1
2015,273,6,4,3,24,17,586,29985,1
2016,227,4,4,3,28,22,586,35970,1
2016,227,4,4,3,27,21,586,33320,1
